# %ECSV 1.0,,
# ---,,
# datatype:,,
# - {name: Ultracool Sheet Name, datatype: string},
# - {name: SIMPLE Source Name, datatype: string},
# - {name: SIMPLE URL, datatype: string, subtype: json}
# delimiter: ',',
# schema: astropy-2.0,,
Ultracool Sheet Name,SIMPLE Source Name,SIMPLE URL
ULAS J013017.79+080453.9,ULAS J013017.79+080453.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J013017.79%2B080453.9"""
2MASS J01303563-4445411,2MASS J01303563-4445411,"""https://simple-bd-archive.org/solo_result/2MASS%20J01303563-4445411"""
ULAS J013117.53-003128.6,ULAS J013117.53-003128.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J013117.53-003128.6"""
2MASS J01311838+3801554,2MASS J01311838+3801554,"""https://simple-bd-archive.org/solo_result/2MASS%20J01311838%2B3801554"""
ULAS J013243.81+055232.2,ULAS J013243.81+055232.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J013243.81%2B055232.2"""
CFBDS J013302.27+023128.4,CFBDS J013302.27+023128.4,"""https://simple-bd-archive.org/solo_result/CFBDS%20J013302.27%2B023128.4"""
SSSPM J0134-6315,SSSPM J0134-6315,"""https://simple-bd-archive.org/solo_result/SSSPM%20J0134-6315"""
ULAS J013346.25+132822.4,ULAS J013346.25+132822.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J013346.25%2B132822.4"""
2MASS J01340281+0508125,2MASS J01340281+0508125,"""https://simple-bd-archive.org/solo_result/2MASS%20J01340281%2B0508125"""
2MASS J01344601-5707564,2MASS J01344601-5707564,"""https://simple-bd-archive.org/solo_result/2MASS%20J01344601-5707564"""
LHS 1265,LHS 1265,"""https://simple-bd-archive.org/solo_result/LHS%201265"""
PSO J023.8557+02.0884,PSO J023.8557+02.0884,"""https://simple-bd-archive.org/solo_result/PSO%20J023.8557%2B02.0884"""
WISE J013525.64+171503.4,WISE J013525.64+171503.4,"""https://simple-bd-archive.org/solo_result/WISE%20J013525.64%2B171503.4"""
2MASSW J0135358+120522,2MASSW J0135358+120522,"""https://simple-bd-archive.org/solo_result/2MASSW%20J0135358%2B120522"""
ULAS J013619.79+071737.9,ULAS J013619.79+071737.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J013619.79%2B071737.9"""
PSO J024.1519+37.6443,PSO J024.1519+37.6443,"""https://simple-bd-archive.org/solo_result/PSO%20J024.1519%2B37.6443"""
SIMP J013656.5+093347.3,SIMP J013656.5+093347.3,"""https://simple-bd-archive.org/solo_result/SIMP%20J013656.5%2B093347.3"""
PSO J024.4369+09.1360,PSO J024.4369+09.1360,"""https://simple-bd-archive.org/solo_result/PSO%20J024.4369%2B09.1360"""
ULAS J013807.67-010417.0,ULAS J013807.67-010417.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J013807.67-010417.0"""
WISEPC J013836.59-032221.2,WISE J013836.58-032221.2,"""https://simple-bd-archive.org/solo_result/WISE%20J013836.58-032221.2"""
L 726-8,L 726-8,"""https://simple-bd-archive.org/solo_result/L%20726-8"""
ULAS J013939.77+004813.8,ULAS J013939.77+004813.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J013939.77%2B004813.8"""
ULAS J013950.51+150307.6,ULAS J013950.51+150307.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J013950.51%2B150307.6"""
ULAS J014022.04+123756.9,ULAS J014022.04+123756.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J014022.04%2B123756.9"""
2MASSW J0141032+180450,2MASS J01410321+1804502,"""https://simple-bd-archive.org/solo_result/2MASS%20J01410321%2B1804502"""
ULAS J014103.30+131832.6,ULAS J014103.30+131832.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J014103.30%2B131832.6"""
2MASS J01411479-2417311,2MASS J01411479-2417311,"""https://simple-bd-archive.org/solo_result/2MASS%20J01411479-2417311"""
2MASS J01414839-1601196,2MASS J01414839-1601196,"""https://simple-bd-archive.org/solo_result/2MASS%20J01414839-1601196"""
2MASS J01415823-4633574,2MASS J01415823-4633574,"""https://simple-bd-archive.org/solo_result/2MASS%20J01415823-4633574"""
2MASS J01423153+0523285,2MASS J01423153+0523285,"""https://simple-bd-archive.org/solo_result/2MASS%20J01423153%2B0523285"""
2MASS J01443536-0716142,2MASS J01443536-0716142,"""https://simple-bd-archive.org/solo_result/2MASS%20J01443536-0716142"""
ULAS J014443.27+014741.0,ULAS J014443.27+014741.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J014443.27%2B014741.0"""
2MASS J01460119-4545263,2MASS J01460119-4545263,"""https://simple-bd-archive.org/solo_result/2MASS%20J01460119-4545263"""
2MASS J01463192+0641153,2MASS J01463192+0641153,"""https://simple-bd-archive.org/solo_result/2MASS%20J01463192%2B0641153"""
WISE J014656.66+423410.0,WISE J014656.66+423410.0,"""https://simple-bd-archive.org/solo_result/WISE%20J014656.66%2B423410.0"""
SDSS J014658.14+002132.7,SDSS J014658.14+002132.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J014658.14%2B002132.7"""
2MASS J01472702+4731142,2MASS J01472702+4731142,"""https://simple-bd-archive.org/solo_result/2MASS%20J01472702%2B4731142"""
2MASS J01473282-4954478,2MASS J01473282-4954478,"""https://simple-bd-archive.org/solo_result/2MASS%20J01473282-4954478"""
2MASSW J0147334+345311,2MASSW J0147334+345311,"""https://simple-bd-archive.org/solo_result/2MASSW%20J0147334%2B345311"""
WISEPC J014807.25-720258.7,WISE J014807.25-720258.7,"""https://simple-bd-archive.org/solo_result/WISE%20J014807.25-720258.7"""
ULAS J014811.69+140028.4,ULAS J014811.69+140028.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J014811.69%2B140028.4"""
2MASS J01483864-3024396,2MASS J01483864-3024396,"""https://simple-bd-archive.org/solo_result/2MASS%20J01483864-3024396"""
2MASSW J0149090+295613,2MASSW J0149090+295613,"""https://simple-bd-archive.org/solo_result/2MASSW%20J0149090%2B295613"""
ULAS J014927.09+144108.2,ULAS J014927.09+144108.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J014927.09%2B144108.2"""
SDSS J014956.27+001647.8,SDSS J014956.27+001647.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J014956.27%2B001647.8"""
WISEPA J015010.86+382724.3,EQ J0150+3827,"""https://simple-bd-archive.org/solo_result/EQ%20J0150%2B3827"""
ULAS J015024.37+135924.0,ULAS J015024.37+135924.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J015024.37%2B135924.0"""
ULAS J015034.33+142002.4,ULAS J015034.33+142002.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J015034.33%2B142002.4"""
SDSS J015141.69+124429.6,2MASS J01514155+1244300,"""https://simple-bd-archive.org/solo_result/2MASS%20J01514155%2B1244300"""
ULAS J015144.10+134645.8,ULAS J015144.10+134645.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J015144.10%2B134645.8"""
GSC 08047-00232B,GSC 08047-00232B,"""https://simple-bd-archive.org/solo_result/GSC%2008047-00232B"""
2MASS J01531463-6744181,2MASS J01531463-6744181,"""https://simple-bd-archive.org/solo_result/2MASS%20J01531463-6744181"""
SDSS J015354.23+140452.9,SDSS J015354.23+140452.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J015354.23%2B140452.9"""
GD 280B,GD 280B,"""https://simple-bd-archive.org/solo_result/GD%20280B"""
2MASS J01550354+0950003,2MASS J01550354+0950003,"""https://simple-bd-archive.org/solo_result/2MASS%20J01550354%2B0950003"""
HIP 9269B,HIP 9269B,"""https://simple-bd-archive.org/solo_result/HIP%209269B"""
ULAS J020002.96+065808.2,ULAS J020002.96+065808.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J020002.96%2B065808.2"""
ULAS J020013.18+090835.2,ULAS J020013.18+090835.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J020013.18%2B090835.2"""
ULAS J020047.44+133755.1,ULAS J020047.44+133755.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J020047.44%2B133755.1"""
WISEA J020110.68-523916.9,WISEA J020110.68-523916.9,"""https://simple-bd-archive.org/solo_result/WISEA%20J020110.68-523916.9"""
WISEA J020201.25-313645.2,WISEA J020201.25-313645.2,"""https://simple-bd-archive.org/solo_result/WISEA%20J020201.25-313645.2"""
SDSS J020333.26-010812.5,SDSS J020333.26-010812.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J020333.26-010812.5"""
ULAS J020336.94-010231.1,ULAS J020336.94-010231.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J020336.94-010231.1"""
HSC J020421.81-024421.1,HSC J020421.81-024421.1,"""https://simple-bd-archive.org/solo_result/HSC%20J020421.81-024421.1"""
2MASS J02042212-3632308,2MASS J02042212-3632308,"""https://simple-bd-archive.org/solo_result/2MASS%20J02042212-3632308"""
2MASSW J0205034+125142,2MASS J02050344+1251422,"""https://simple-bd-archive.org/solo_result/2MASS%20J02050344%2B1251422"""
DENIS J020529.0-115925,2MASS J02052940-1159296,"""https://simple-bd-archive.org/solo_result/2MASS%20J02052940-1159296"""
ULAS J020529.62+142114.0,ULAS J020529.62+142114.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J020529.62%2B142114.0"""
ULAS J020533.75+123824.1,ULAS J020533.75+123824.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J020533.75%2B123824.1"""
ULAS J020543.26+084340.2,ULAS J020543.26+084340.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J020543.26%2B084340.2"""
SDSS J020551.36-075925.0,SDSS J020551.36-075925.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J020551.36-075925.0"""
ULAS J020604.27+054958.8,ULAS J020604.27+054958.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J020604.27%2B054958.8"""
SDSS J020608.97+223559.2,SDSS J020608.97+223559.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J020608.97%2B223559.2"""
PSO J031.5651+20.9097,PSO J031.5651+20.9097,"""https://simple-bd-archive.org/solo_result/PSO%20J031.5651%2B20.9097"""
WISEPA J020625.26+264023.6,2MASS J02062493+2640237,"""https://simple-bd-archive.org/solo_result/2MASS%20J02062493%2B2640237"""
SDSS J020735.60+135556.3,SDSS J020735.60+135556.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J020735.60%2B135556.3"""
SDSS J020742.48+000056.2,2MASS J02074284+0000564,"""https://simple-bd-archive.org/solo_result/2MASS%20J02074284%2B0000564"""
2MASSW J0208183+254253,2MASS J02081833+2542533,"""https://simple-bd-archive.org/solo_result/2MASS%20J02081833%2B2542533"""
2MASSW J0208236+273740,2MASS J02082363+2737400,"""https://simple-bd-archive.org/solo_result/2MASS%20J02082363%2B2737400"""
2MASSW J0208549+250048,2MASSW J0208549+250048,"""https://simple-bd-archive.org/solo_result/2MASSW%20J0208549%2B250048"""
ULAS J020944.30+133924.7,ULAS J020944.30+133924.7,"""https://simple-bd-archive.org/solo_result/ULAS%20J020944.30%2B133924.7"""
WISE J021010.25+400829.6,WISE J021010.25+400829.6,"""https://simple-bd-archive.org/solo_result/WISE%20J021010.25%2B400829.6"""
2MASS J02103857-3015313,2MASS J02103857-3015313,"""https://simple-bd-archive.org/solo_result/2MASS%20J02103857-3015313"""
SDSS J021128.25+141003.8,SDSS J021128.25+141003.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J021128.25%2B141003.8"""
SDSS J021248.51+221822.0,SDSS J021248.51+221822.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J021248.51%2B221822.0"""
2MASS J02132062+3648506C,2MASS J02132062+3648506C,"""https://simple-bd-archive.org/solo_result/2MASS%20J02132062%2B3648506C"""
2MASSI J0213288+444445,2MASS J02132880+4444453,"""https://simple-bd-archive.org/solo_result/2MASS%20J02132880%2B4444453"""
2MASS J02150802-3040011,LHS 1367,"""https://simple-bd-archive.org/solo_result/LHS%201367"""
ULAS J021642.97+004005.6,ULAS J021642.97+004005.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J021642.97%2B004005.6"""
ULAS J021750.35+035803.3,ULAS J021750.35+035803.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J021750.35%2B035803.3"""
2MASSI J0218291-313322,2MASS J02182913-3133230,"""https://simple-bd-archive.org/solo_result/2MASS%20J02182913-3133230"""
2MASS J02185792-0617499,LP  649-93,"""https://simple-bd-archive.org/solo_result/LP%20%20649-93"""
2MASS J02192196+0506306,2MASS J02192196+0506306,"""https://simple-bd-archive.org/solo_result/2MASS%20J02192196%2B0506306"""
2MASS J02192210-3925225A,2MASS J02192210-3925225,"""https://simple-bd-archive.org/solo_result/2MASS%20J02192210-3925225"""
2MASS J02192210-3925225B,2MASS J02192210-3925225,"""https://simple-bd-archive.org/solo_result/2MASS%20J02192210-3925225"""
SSSPM J0219-1939,2MASS J02192807-1938416,"""https://simple-bd-archive.org/solo_result/2MASS%20J02192807-1938416"""
WISEPA J022105.94+384202.9,WISEPA J022105.94+384202.9,"""https://simple-bd-archive.org/solo_result/WISEPA%20J022105.94%2B384202.9"""
2MASS J02212859-6831400,2MASS J02212859-6831400,"""https://simple-bd-archive.org/solo_result/2MASS%20J02212859-6831400"""
2MASS J02215494-5412054,2MASS J02215494-5412054,"""https://simple-bd-archive.org/solo_result/2MASS%20J02215494-5412054"""
ULAS J022200.43-002410.5,ULAS J022200.43-002410.5,"""https://simple-bd-archive.org/solo_result/ULAS%20J022200.43-002410.5"""
WISEPC J022322.39-293258.1,EQ J0223-2932,"""https://simple-bd-archive.org/solo_result/EQ%20J0223-2932"""
PSO J035.8683-15.1937,PSO J035.8683-15.1937,"""https://simple-bd-archive.org/solo_result/PSO%20J035.8683-15.1937"""
HIP 11161B,HIP 11161B,"""https://simple-bd-archive.org/solo_result/HIP%2011161B"""
2MASS J02235464-5815067,2MASS J02235464-5815067,"""https://simple-bd-archive.org/solo_result/2MASS%20J02235464-5815067"""
DENIS J0224120-763320,DENIS J0224120-763320,"""https://simple-bd-archive.org/solo_result/DENIS%20J0224120-763320"""
2MASSI J0224367+253704,2MASSI J0224367+253704,"""https://simple-bd-archive.org/solo_result/2MASSI%20J0224367%2B253704"""
2MASS J02251947-5837295,2MASS J02251947-5837295,"""https://simple-bd-archive.org/solo_result/2MASS%20J02251947-5837295"""
ULAS J022603.18+070231.4,ULAS J022603.18+070231.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J022603.18%2B070231.4"""
WISEPA J022623.98-021142.8,WISEPA J022623.98-021142.8,"""https://simple-bd-archive.org/solo_result/WISEPA%20J022623.98-021142.8"""
IfA 0230-Z1,IfA 0230-Z1,"""https://simple-bd-archive.org/solo_result/IfA%200230-Z1"""
CFBDS J022638.96-072831.8,CFBDS J022638.96-072831.8,"""https://simple-bd-archive.org/solo_result/CFBDS%20J022638.96-072831.8"""
CFBDS J022644.65-062522.0,CFBDS J022644.65-062522.0,"""https://simple-bd-archive.org/solo_result/CFBDS%20J022644.65-062522.0"""
2MASS J02265658-5327032,2MASS J02265658-5327032,"""https://simple-bd-archive.org/solo_result/2MASS%20J02265658-5327032"""
2MASS J02271036-1624479,2MASS J02271036-1624479,"""https://simple-bd-archive.org/solo_result/2MASS%20J02271036-1624479"""
SDSS J022723.77-005518.6,SDSS J022723.77-005518.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J022723.77-005518.6"""
Thigh-1111-3991,CWISE J022737.75+083008.8,"""https://simple-bd-archive.org/solo_result/CWISE%20J022737.75%2B083008.8"""
SDSS J022754.95+002619.9,SDSS J022754.95+002619.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J022754.95%2B002619.9"""
2MASSW J0228110+253738,2MASS J02281101+2537380,"""https://simple-bd-archive.org/solo_result/2MASS%20J02281101%2B2537380"""
2MASS J02283305+1811097,2MASS J02283305+1811097,"""https://simple-bd-archive.org/solo_result/2MASS%20J02283305%2B1811097"""
2MASS J02284243+1639329,2MASS J02284243+1639329,"""https://simple-bd-archive.org/solo_result/2MASS%20J02284243%2B1639329"""
2MASS J02284355-6325052,2MASS J02284355-6325052,"""https://simple-bd-archive.org/solo_result/2MASS%20J02284355-6325052"""
2MASS J02292794-0053282,2MASS J02292794-0053282,"""https://simple-bd-archive.org/solo_result/2MASS%20J02292794-0053282"""
2MASS J02301551+2704061,2MASS J02301551+2704061,"""https://simple-bd-archive.org/solo_result/2MASS%20J02301551%2B2704061"""
WISE J023038.90-022554.0,WISE J023038.90-022554.0,"""https://simple-bd-archive.org/solo_result/WISE%20J023038.90-022554.0"""
2MASS J02304442-3027275,2MASS J02304442-3027275,"""https://simple-bd-archive.org/solo_result/2MASS%20J02304442-3027275"""
DENIS J0230450-095305,DENIS J0230450-095305,"""https://simple-bd-archive.org/solo_result/DENIS%20J0230450-095305"""
ULAS J023144.49+063602.2,ULAS J023144.49+063602.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J023144.49%2B063602.2"""
2MASS J02330145-6403420,2MASS J02330145-6403420,"""https://simple-bd-archive.org/solo_result/2MASS%20J02330145-6403420"""
WISE J023318.05+303030.5,WISE J023318.05+303030.5,"""https://simple-bd-archive.org/solo_result/WISE%20J023318.05%2B303030.5"""
NLTT 8245B,NLTT 8245B,"""https://simple-bd-archive.org/solo_result/NLTT%208245B"""
2MASS J02340093-6442068,2MASS J02340093-6442068,"""https://simple-bd-archive.org/solo_result/2MASS%20J02340093-6442068"""
WISEA J023421.83+601227.3,WISEA J023421.83+601227.3,"""https://simple-bd-archive.org/solo_result/WISEA%20J023421.83%2B601227.3"""
SDSS J023547.56-084919.8,SDSS J023547.56-084919.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J023547.56-084919.8"""
GJ 1048B,2MASS J02355993-2331205,"""https://simple-bd-archive.org/solo_result/2MASS%20J02355993-2331205"""
SDSSp J023617.93+004855.0,2MASS J02361794+0048548,"""https://simple-bd-archive.org/solo_result/2MASS%20J02361794%2B0048548"""
PSO J039.6352-21.7746,PSO J039.6352-21.7746,"""https://simple-bd-archive.org/solo_result/PSO%20J039.6352-21.7746"""
2MASSI J0239424-173547,2MASS J02394245-1735471,"""https://simple-bd-archive.org/solo_result/2MASS%20J02394245-1735471"""
2MASS J02402950+2832576,2MASS J02402950+2832576,"""https://simple-bd-archive.org/solo_result/2MASS%20J02402950%2B2832576"""
2MASS J02404759-4253377,2MASS J02404759-4253377,"""https://simple-bd-archive.org/solo_result/2MASS%20J02404759-4253377"""
2MASS J02410564-5511466,2MASS J02410564-5511466,"""https://simple-bd-archive.org/solo_result/2MASS%20J02410564-5511466"""
2MASS J02411151-0326587,2MASS J02411151-0326587,"""https://simple-bd-archive.org/solo_result/2MASS%20J02411151-0326587"""
WISE J024124.73-365328.0,WISE J024124.73-365328.0,"""https://simple-bd-archive.org/solo_result/WISE%20J024124.73-365328.0"""
LSPM J0241+2553B,LSPM J0241+2553B,"""https://simple-bd-archive.org/solo_result/LSPM%20J0241%2B2553B"""
2MASSI J0241536-124106,2MASS J02415367-1241069,"""https://simple-bd-archive.org/solo_result/2MASS%20J02415367-1241069"""
2MASSW J0242435+160739,2MASSW J0242435+160739,"""https://simple-bd-archive.org/solo_result/2MASSW%20J0242435%2B160739"""
SDSS J024256.98+212319.6,SDSS J024256.98+212319.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J024256.98%2B212319.6"""
2MASSI J0243137-245329,2MASS J02431371-2453298,"""https://simple-bd-archive.org/solo_result/2MASS%20J02431371-2453298"""
2MASS J02435103-5432194,2MASS J02435103-5432194,"""https://simple-bd-archive.org/solo_result/2MASS%20J02435103-5432194"""
2MASS J02441019-3548036,2MASS J02441019-3548036,"""https://simple-bd-archive.org/solo_result/2MASS%20J02441019-3548036"""
WISE J024512.62-345047.8,WISE J024512.62-345047.8,"""https://simple-bd-archive.org/solo_result/WISE%20J024512.62-345047.8"""
ULAS J024557.88+065359.4,ULAS J024557.88+065359.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J024557.88%2B065359.4"""
PSO J041.5426+01.9456,PSO J041.5426+01.9456,"""https://simple-bd-archive.org/solo_result/PSO%20J041.5426%2B01.9456"""
ULAS J024703.40-010700.8,ULAS J024703.40-010700.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J024703.40-010700.8"""
WISE J024714.52+372523.5,WISE J024714.52+372523.5,"""https://simple-bd-archive.org/solo_result/WISE%20J024714.52%2B372523.5"""
SDSS J024749.90-163112.6,SDSS J024749.90-163112.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J024749.90-163112.6"""
BR B0246-1703,2MASS J02484100-1651216,"""https://simple-bd-archive.org/solo_result/2MASS%20J02484100-1651216"""
2MASS J0249-0557 c,2MASS J0249-0557 c,"""https://simple-bd-archive.org/solo_result/2MASS%20J0249-0557%20c"""
2MASS J02495639-0557352,2MASS J02495639-0557352,"""https://simple-bd-archive.org/solo_result/2MASS%20J02495639-0557352"""
TVLM 831-154910,2MASS J02501167-0151295,"""https://simple-bd-archive.org/solo_result/2MASS%20J02501167-0151295"""
CFBDS J025053.33+162050.7,CFBDS J025053.33+162050.7,"""https://simple-bd-archive.org/solo_result/CFBDS%20J025053.33%2B162050.7"""
TVLM 831-161058,TVLM 831-161058,"""https://simple-bd-archive.org/solo_result/TVLM%20831-161058"""
2MASSI J0251148-035245,2MASS J02511490-0352459,"""https://simple-bd-archive.org/solo_result/2MASS%20J02511490-0352459"""
TVLM 831-165166,TVLM 831-165166,"""https://simple-bd-archive.org/solo_result/TVLM%20831-165166"""
TVLM 832-10443,TVLM 832-10443,"""https://simple-bd-archive.org/solo_result/TVLM%20832-10443"""
ULAS J025244.10+010617.9,ULAS J025244.10+010617.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J025244.10%2B010617.9"""
Teegarden's Star,GAT 1370,"""https://simple-bd-archive.org/solo_result/GAT%201370"""
2MASS J02534448-7959133,2MASS J02534448-7959133,"""https://simple-bd-archive.org/solo_result/2MASS%20J02534448-7959133"""
2MASS J02535980+3206373,2MASSI J0253597+320637,"""https://simple-bd-archive.org/solo_result/2MASSI%20J0253597%2B320637"""
